,Unnamed: 0.1,Unnamed: 0,fighter_name,Height,Weight,Reach,Stance,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg
846,2995,2995,Gabriel Silva,5' 6,135 lbs.,5' 6,Orthodox,"Aug 26, 1994",1.3,0.34,3.47,0.45,1.5,0.25,0.38,0.5
847,3002,3002,Elias Silverio,5' 11,155 lbs.,5' 11,Orthodox,"Sep 22, 1986",3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2
848,3003,3003,Aaron Simpson,6' 0,170 lbs.,6' 0,Orthodox,"Jul 20, 1974",3.6,0.52,2.53,0.56,3.78,0.34,0.83,0.5
849,3004,3004,Ricky Simon,5' 6,135 lbs.,5' 6,Orthodox,"Aug 31, 1992",3.08,0.42,3.13,0.64,6.93,0.54,0.72,0.4
850,3007,3007,Tony Sims,5' 11,155 lbs.,5' 11,Southpaw,"Oct 14, 1985",1.81,0.63,0.76,0.65,0.71,0.5,0.5,0.7
851,3013,3013,Rory Singer,6' 2,185 lbs.,6' 2,Orthodox,"May 28, 1976",2.55,0.39,2.42,0.63,0.39,0.25,0.64,0.8
852,3017,3017,Dennis Siver,5' 6,145 lbs.,5' 6,Orthodox,"Jan 13, 1979",3.87,0.32,2.67,0.65,0.87,0.32,0.65,0.3
853,3018,3018,Chas Skelly,5' 11,145 lbs.,5' 11,Orthodox,"May 11, 1985",2.02,0.4,3.35,0.48,1.71,0.34,0.33,2.4
854,3025,3025,Scott Smith,6' 0,185 lbs.,6' 0,Orthodox,"May 21, 1979",1.9,0.27,5.87,0.5,0.12,0.06,0.58,0.5
855,3032,3032,Trevor Smith,6' 3,185 lbs.,6' 3,Orthodox,"Jan 05, 1981",3.29,0.55,3.31,0.51,1.7,0.32,0.6,0.7
856,3033,3033,Anthony Smith,6' 4,205 lbs.,6' 4,Orthodox,"Jul 26, 1988",2.94,0.46,4.38,0.42,0.49,0.28,0.51,0.7
857,3034,3034,Colton Smith,6' 0,155 lbs.,6' 0,Orthodox,"Aug 14, 1987",1.64,0.41,2.3,0.51,4.09,0.36,0.25,1.4
858,3037,3037,Devonte Smith,5' 9,155 lbs.,5' 9,Orthodox,"Jul 30, 1993",5.64,0.55,2.65,0.59,0.74,1.0,1.0,0.7
859,3039,3039,Cole Smith,5' 11,135 lbs.,5' 11,Orthodox,"Apr 05, 1989",1.78,0.35,1.96,0.49,1.67,0.33,0.45,1.7
860,3044,3044,Louis Smolka,5' 9,135 lbs.,5' 9,Orthodox,"Jul 16, 1991",4.44,0.46,3.74,0.53,1.84,0.37,0.31,1.9
861,3048,3048,Renato Sobral,6' 1,205 lbs.,6' 1,Orthodox,"Sep 07, 1975",2.23,0.45,1.53,0.57,2.48,0.42,0.65,2.6
862,3049,3049,Peter Sobotta,6' 0,170 lbs.,6' 0,Southpaw,"Jan 11, 1987",2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5
863,3050,3050,Rameau Thierry Sokoudjou,5' 10,205 lbs.,5' 10,Orthodox,"Apr 18, 1984",2.26,0.45,2.61,0.56,1.93,0.47,0.78,0.9
864,3051,3051,Joe Solecki,5' 9,155 lbs.,5' 9,Orthodox,"Aug 27, 1993",3.62,0.74,0.93,0.51,3.31,0.62,0.0,1.3
865,3055,3055,Chael Sonnen,6' 1,205 lbs.,6' 1,Southpaw,"Apr 03, 1977",3.08,0.43,1.1,0.62,3.81,0.59,0.66,0.4
866,3057,3057,Song Yadong,5' 8,145 lbs.,5' 8,Orthodox,"Dec 02, 1997",4.35,0.42,3.64,0.57,0.59,0.75,0.56,0.4
867,3063,3063,Dmitry Sosnovskiy,6' 3,240 lbs.,6' 3,Orthodox,"Jul 06, 1989",2.95,0.7,2.53,0.35,3.16,0.66,1.0,3.2
868,3065,3065,Greg Soto,5' 11,170 lbs.,5' 11,Orthodox,"Jun 03, 1986",3.21,0.63,2.61,0.52,1.49,0.27,0.44,1.0
869,3066,3066,George Sotiropoulos,5' 10,155 lbs.,5' 10,Orthodox,"Jul 09, 1977",2.61,0.27,2.52,0.67,2.32,0.31,0.53,1.6
870,3068,3068,Krzysztof Soszynski,6' 1,205 lbs.,6' 1,Open Stance,"Aug 02, 1977",3.37,0.39,3.13,0.58,0.52,0.25,0.71,1.0
871,3070,3070,Joe Soto,5' 6,135 lbs.,5' 6,Orthodox,"Mar 22, 1987",3.36,0.41,5.37,0.67,0.85,0.21,0.7,1.9
872,3072,3072,Andre Soukhamthath,5' 9,135 lbs.,5' 9,Orthodox,"Oct 23, 1988",2.77,0.44,4.31,0.49,1.25,0.53,0.58,0.2
873,3076,3076,Livinha Souza,5' 3,115 lbs.,5' 3,Orthodox,"Mar 11, 1991",2.06,0.45,3.38,0.62,2.4,0.44,0.4,1.2
874,3077,3077,Jacare Souza,6' 1,185 lbs.,6' 1,Orthodox,"Dec 07, 1979",2.53,0.46,2.85,0.62,2.55,0.39,0.6,1.4
875,3080,3080,Ryan Spann,6' 5,205 lbs.,6' 5,Orthodox,"Aug 24, 1991",3.55,0.45,3.45,0.47,1.72,0.41,0.6,1.7
876,3085,3085,Felicia Spencer,5' 6,145 lbs.,5' 6,Orthodox,"Nov 29, 1990",3.02,0.45,5.57,0.43,0.64,0.1,0.14,0.3
877,3091,3091,Eric Spicely,6' 1,185 lbs.,6' 1,Orthodox,"Sep 29, 1986",3.71,0.45,5.72,0.55,1.31,0.2,0.75,1.0
878,3092,3092,Serghei Spivac,6' 3,260 lbs.,6' 3,Orthodox,"Jan 24, 1995",3.58,0.49,2.84,0.58,3.7,0.63,0.75,0.3
879,3095,3095,Austin Springer,5' 8,145 lbs.,5' 8,Orthodox,"May 12, 1987",3.54,0.57,3.15,0.41,3.37,0.4,1.0,0.8
880,3096,3096,Georges St-Pierre,5' 11,185 lbs.,5' 11,Orthodox,"May 19, 1981",3.78,0.53,1.4,0.72,4.16,0.74,0.83,1.1
881,3102,3102,Brian Stann,6' 1,205 lbs.,6' 1,Orthodox,"Sep 24, 1980",3.28,0.42,2.65,0.59,0.12,0.12,0.6,0.3
882,3106,3106,Kalib Starnes,6' 3,185 lbs.,6' 3,Orthodox,"Jan 06, 1975",2.71,0.48,4.43,0.53,1.46,0.33,0.25,0.6
883,3108,3108,Damian Stasiak,5' 5,135 lbs.,5' 5,Orthodox,"Feb 20, 1990",1.86,0.36,3.1,0.52,2.64,0.35,0.43,0.6
884,3118,3118,Aljamain Sterling,5' 7,135 lbs.,5' 7,Orthodox,"Jul 31, 1989",4.84,0.49,2.2,0.63,1.77,0.24,0.41,0.9
885,3119,3119,Jeremy Stephens,5' 9,145 lbs.,5' 9,Orthodox,"May 25, 1986",3.18,0.4,3.06,0.58,1.16,0.38,0.65,0.4
886,3120,3120,Joe Stevenson,5' 7,145 lbs.,5' 7,Orthodox,"Jun 15, 1982",2.05,0.44,2.44,0.6,2.75,0.44,0.39,2.2
887,3123,3123,Darren Stewart,6' 0,185 lbs.,6' 0,Orthodox,"Dec 30, 1990",3.09,0.44,3.09,0.5,1.5,0.4,0.65,0.1
888,3131,3131,Dustin Stoltzfus,6' 0,185 lbs.,6' 0,Orthodox,"Nov 15, 1991",2.48,0.57,3.93,0.48,0.78,0.12,0.62,0.8
889,3133,3133,Ken Stone,5' 8,135 lbs.,5' 8,Southpaw,"Oct 08, 1982",3.85,0.49,2.9,0.48,1.24,0.33,0.6,0.6
890,3137,3137,Rick Story,5' 9,170 lbs.,5' 9,Southpaw,"Aug 28, 1984",3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9
891,3141,3141,Sam Stout,5' 9,155 lbs.,5' 9,Orthodox,"Apr 23, 1984",4.17,0.28,4.08,0.57,0.63,0.38,0.77,0.1
892,3146,3146,Daniel Straus,5' 7,145 lbs.,5' 7,,"Jul 27, 1984",4.76,0.43,2.99,0.57,0.84,0.15,0.81,1.1
893,3147,3147,Sean Strickland,6' 1,185 lbs.,6' 1,Orthodox,"Feb 27, 1991",5.09,0.38,3.77,0.66,1.26,0.6,0.81,0.4
894,3151,3151,Stefan Struve,6' 11,265 lbs.,6' 11,Orthodox,"Feb 18, 1988",3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7
895,3155,3155,Tatiana Suarez,5' 5,115 lbs.,5' 5,Southpaw,"Dec 19, 1990",4.82,0.65,1.45,0.48,6.47,0.62,1.0,0.6
896,3161,3161,George Sullivan,6' 0,170 lbs.,6' 0,Orthodox,"Mar 13, 1981",3.53,0.39,2.42,0.57,1.37,0.2,0.38,0.7
897,3169,3169,Cub Swanson,5' 8,145 lbs.,5' 8,Orthodox,"Nov 02, 1983",4.64,0.5,3.64,0.6,1.09,0.51,0.6,0.5
898,3171,3171,Kevin Syler,5' 9,155 lbs.,5' 9,Switch,"Jul 29, 1993",5.6,0.69,4.03,0.48,1.0,0.4,0.77,2.0
899,3175,3175,Mike Swick,6' 1,170 lbs.,6' 1,Orthodox,"Jun 19, 1979",2.36,0.37,2.29,0.54,1.06,0.5,0.61,0.6
900,3177,3177,Tim Sylvia,6' 8,265 lbs.,6' 8,Orthodox,"Mar 05, 1976",4.23,0.41,2.61,0.61,0.11,1.0,0.75,0.1
901,3198,3198,Michinori Tanaka,5' 5,135 lbs.,5' 5,Orthodox,"Oct 04, 1990",1.97,0.37,1.99,0.5,2.4,0.38,0.43,0.2
902,3202,3202,Evan Tanner,6' 0,185 lbs.,6' 0,Orthodox,"Feb 11, 1971",3.05,0.59,2.64,0.56,2.55,0.43,0.25,1.3
903,3203,3203,Deividas Taurosevicius,5' 9,145 lbs.,5' 9,Southpaw,"Aug 28, 1977",2.13,0.43,1.82,0.59,2.0,0.28,0.5,0.3
904,3206,3206,Manny Tapia,5' 5,135 lbs.,5' 5,Orthodox,"Mar 14, 1981",2.69,0.21,4.74,0.58,0.49,0.4,0.66,0.2
905,3207,3207,Miesha Tate,5' 6,135 lbs.,5' 6,Orthodox,"Aug 18, 1986",1.93,0.41,2.71,0.5,2.06,0.31,0.52,1.6
906,3208,3208,Thiago Tavares,5' 7,145 lbs.,5' 7,Orthodox,"Nov 08, 1984",2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5
907,3209,3209,Paul Taylor,6' 0,155 lbs.,6' 0,Orthodox,"Dec 15, 1979",4.44,0.47,4.47,0.55,0.27,0.25,0.56,0.5
908,3212,3212,Jesse Taylor,6' 0,170 lbs.,6' 0,Orthodox,"Jan 02, 1983",1.94,0.65,0.55,0.38,7.28,0.5,1.0,3.1
909,3215,3215,Danielle Taylor,5' 0,115 lbs.,5' 0,Orthodox,"Oct 25, 1989",2.75,0.29,3.31,0.71,0.2,0.2,0.7,0.2
910,3218,3218,James Te Huna,6' 2,185 lbs.,6' 2,Orthodox,"Sep 29, 1981",4.04,0.51,2.99,0.62,2.75,0.37,0.58,0.2
911,3223,3223,Glover Teixeira,6' 2,205 lbs.,6' 2,Orthodox,"Oct 28, 1979",3.75,0.47,3.84,0.54,2.04,0.4,0.6,1.0
912,3228,3228,Daniel Teymur,5' 5,145 lbs.,5' 5,Orthodox,"Feb 03, 1988",3.08,0.46,3.93,0.56,0.56,0.18,0.6,0.3
913,3233,3233,Brandon Thatch,6' 2,170 lbs.,6' 2,Switch,"Jul 11, 1985",2.7,0.42,3.63,0.52,1.36,0.66,0.5,0.7
914,3240,3240,Paulo Thiago,5' 11,170 lbs.,5' 11,Orthodox,"Jan 25, 1981",1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2
915,3242,3242,Nick Thompson,6' 1,170 lbs.,6' 1,Orthodox,"Jun 23, 1981",1.87,0.42,1.8,0.49,1.06,1.0,0.35,2.6
916,3243,3243,Josh Thomson,5' 10,155 lbs.,5' 10,Orthodox,"Sep 21, 1978",2.59,0.47,2.12,0.64,1.92,0.39,0.54,1.3
917,3248,3248,Simeon Thoresen,6' 1,170 lbs.,6' 1,Orthodox,"Mar 14, 1984",3.85,0.43,3.85,0.64,1.12,0.4,0.5,1.7
918,3249,3249,Gleison Tibau,5' 10,155 lbs.,5' 10,Southpaw,"Oct 07, 1983",1.95,0.31,2.51,0.63,4.08,0.53,0.92,0.8
919,3263,3263,Ilia Topuria,5' 7,145 lbs.,5' 7,Orthodox,"Jan 21, 1997",2.5,0.45,1.87,0.68,4.25,0.55,1.0,4.2
920,3272,3272,Tecia Torres,5' 1,115 lbs.,5' 1,Orthodox,"Aug 16, 1989",4.3,0.47,3.37,0.62,0.68,0.15,0.56,0.1
921,3283,3283,Frank Trigg,5' 9,170 lbs.,5' 9,Southpaw,"May 07, 1972",2.79,0.46,1.9,0.56,2.35,0.47,0.75,0.8
922,3284,3284,Michael Trizano,5' 11,155 lbs.,5' 11,Orthodox,"Dec 31, 1991",3.02,0.53,2.11,0.63,0.4,0.5,0.8,0.8
923,3286,3286,Antonio Trocoli,6' 5,205 lbs.,6' 5,Orthodox,"Dec 06, 1990",1.27,0.71,4.56,0.25,3.8,1.0,1.0,3.8
924,3288,3288,Francisco Trinaldo,5' 9,155 lbs.,5' 9,Southpaw,"Aug 24, 1978",3.11,0.44,2.56,0.6,1.09,0.46,0.61,0.6
925,3290,3290,Jon Tuck,5' 11,155 lbs.,5' 11,Orthodox,"Aug 28, 1984",3.0,0.4,3.74,0.6,0.42,0.33,0.5,1.0
926,3292,3292,Chris Tuchscherer,6' 2,258 lbs.,6' 2,Orthodox,"Sep 08, 1975",1.35,0.31,3.17,0.47,1.19,0.18,0.0,0.6
927,3293,3293,Abel Trujillo,5' 8,155 lbs.,5' 8,Orthodox,"Sep 18, 1983",2.65,0.41,2.31,0.59,2.18,0.45,0.4,0.4
928,3294,3294,Gavin Tucker,5' 6,145 lbs.,5' 6,Southpaw,"Jun 17, 1986",4.39,0.45,4.28,0.57,2.98,0.42,0.53,1.5
929,3303,3303,Wellington Turman,6' 0,185 lbs.,6' 0,Orthodox,"Jul 22, 1996",2.75,0.42,3.71,0.45,2.63,0.35,1.0,0.9
930,3304,3304,Jalin Turner,6' 3,155 lbs.,6' 3,Southpaw,"May 18, 1995",6.2,0.47,4.37,0.45,0.71,0.66,0.78,1.8
931,3307,3307,Marcin Tybura,6' 3,249 lbs.,6' 3,Orthodox,"Nov 09, 1985",3.7,0.5,3.25,0.56,1.62,0.45,0.82,0.1
932,3317,3317,Caol Uno,5' 7,155 lbs.,5' 7,Southpaw,"May 08, 1975",1.91,0.49,1.9,0.5,1.95,0.31,0.37,0.5
933,3323,3323,Kamaru Usman,6' 0,170 lbs.,6' 0,Switch,"May 11, 1987",4.66,0.54,2.33,0.58,3.22,0.47,1.0,0.1
934,3324,3324,Darren Uyenoyama,5' 6,125 lbs.,5' 6,Orthodox,"Oct 15, 1979",1.34,0.39,2.21,0.66,1.42,0.33,0.35,0.7
935,3325,3325,Charlie Valencia,5' 3,135 lbs.,5' 3,Orthodox,"Oct 31, 1974",2.58,0.37,2.61,0.77,1.4,0.53,0.75,0.5
936,3326,3326,Richie Vaculik,5' 6,125 lbs.,5' 6,Orthodox,"Jun 19, 1983",3.69,0.46,4.09,0.57,3.0,0.45,0.31,1.0
937,3341,3341,Lando Vannata,5' 9,155 lbs.,5' 9,Orthodox,"Mar 14, 1992",4.58,0.44,5.1,0.54,1.13,0.37,0.58,0.4
938,3343,3343,Paige VanZant,5' 4,115 lbs.,5' 4,Orthodox,"Mar 26, 1994",3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0
939,3345,3345,Jamie Varner,5' 8,155 lbs.,5' 8,Orthodox,"Oct 12, 1984",2.92,0.34,2.55,0.58,3.49,0.53,0.66,0.8
940,3350,3350,Javier Vazquez,5' 7,145 lbs.,5' 7,Southpaw,"Jul 16, 1977",2.43,0.36,1.99,0.72,2.56,0.52,0.57,1.5
941,3351,3351,Manny Vazquez,5' 10,125 lbs.,5' 10,Orthodox,"Nov 19, 1993",1.47,0.41,2.67,0.48,1.0,0.33,0.0,1.0
942,3357,3357,Bojan Velickovic,6' 0,170 lbs.,6' 0,Southpaw,"Dec 18, 1988",2.18,0.34,2.31,0.57,0.67,0.25,0.55,0.5
943,3358,3358,Cain Velasquez,6' 1,240 lbs.,6' 1,Orthodox,"Jul 28, 1982",6.37,0.57,2.33,0.57,5.13,0.45,0.85,0.4
944,3359,3359,Karlos Vemola,6' 0,185 lbs.,6' 0,Orthodox,"Jul 03, 1985",1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7
945,3363,3363,Brandon Vera,6' 3,230 lbs.,6' 3,Orthodox,"Oct 10, 1977",3.03,0.56,2.81,0.52,0.7,0.53,0.59,0.2
946,3366,3366,Marlon Vera,5' 8,135 lbs.,5' 8,Switch,"Dec 02, 1992",3.65,0.49,3.95,0.52,0.78,0.37,0.7,1.1
947,3369,3369,Marvin Vettori,6' 0,185 lbs.,6' 0,Southpaw,"Sep 20, 1993",4.78,0.45,3.19,0.66,1.33,0.45,0.78,0.8
948,3373,3373,Polyana Viana,5' 5,115 lbs.,5' 5,Orthodox,"Jun 14, 1992",3.71,0.41,3.01,0.54,1.12,0.33,0.5,3.4
949,3374,3374,James Vick,6' 3,155 lbs.,6' 3,Orthodox,"Feb 23, 1987",4.13,0.39,3.31,0.6,0.26,0.33,0.57,0.7
950,3375,3375,Ketlen Vieira,5' 8,135 lbs.,5' 8,Orthodox,"Aug 26, 1991",2.66,0.36,3.84,0.53,2.19,0.48,0.92,0.5
951,3377,3377,Reginaldo Vieira,5' 7,135 lbs.,5' 7,Orthodox,"Nov 26, 1982",3.76,0.4,2.89,0.59,1.97,0.27,0.25,0.8
952,3379,3379,Rodolfo Vieira,6' 0,185 lbs.,6' 0,Orthodox,"Sep 25, 1989",1.66,0.42,3.06,0.42,7.0,0.47,0.0,1.6
953,3388,3388,Yuri Villefort,6' 0,170 lbs.,6' 0,Orthodox,"Mar 23, 1991",3.18,0.43,5.42,0.55,2.0,0.35,0.4,0.3
954,3394,3394,Alexander Volkanovski,5' 6,145 lbs.,5' 6,Orthodox,"Sep 29, 1988",6.02,0.55,3.31,0.6,2.09,0.34,0.72,0.3
955,3395,3395,Jacob Volkmann,5' 9,155 lbs.,5' 9,Southpaw,"Sep 05, 1980",1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0
956,3396,3396,Alexander Volkov,6' 7,250 lbs.,6' 7,Orthodox,"Oct 24, 1988",4.88,0.59,2.48,0.56,0.66,0.7,0.66,0.2
957,3403,3403,Chris Wade,5' 10,155 lbs.,5' 10,Orthodox,"Sep 30, 1987",1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1
958,3404,3404,TJ Waldburger,5' 11,170 lbs.,5' 11,Orthodox,"Apr 25, 1988",2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8
959,3409,3409,Rodney Wallace,5' 9,205 lbs.,5' 9,Switch,"Nov 21, 1981",1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0
960,3412,3412,Johnny Walker,6' 6,205 lbs.,6' 6,Orthodox,"Mar 30, 1992",4.41,0.72,3.51,0.31,0.4,1.0,0.6,1.2
961,3418,3418,Richard Walsh,6' 0,170 lbs.,6' 0,Orthodox,"Dec 01, 1988",3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2
962,3425,3425,Curt Warburton,6' 0,155 lbs.,6' 0,Orthodox,,2.13,0.42,3.44,0.43,2.35,0.5,0.83,0.9
963,3438,3438,Michelle Waterson,5' 3,115 lbs.,5' 3,Orthodox,"Jan 06, 1986",3.58,0.49,4.0,0.49,1.52,0.34,0.67,0.9
964,3445,3445,Brok Weaver,6' 0,155 lbs.,6' 0,Southpaw,"Dec 05, 1991",4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4
965,3451,3451,Chris Weidman,6' 2,185 lbs.,6' 2,Orthodox,"Jun 17, 1984",3.03,0.43,3.15,0.52,3.93,0.47,0.65,0.9
966,3453,3453,Christian Wellisch,6' 2,234 lbs.,6' 2,Orthodox,"Sep 13, 1975",3.12,0.27,3.04,0.56,1.22,0.42,0.45,1.2
967,3457,3457,Fabricio Werdum,6' 4,231 lbs.,6' 4,Orthodox,"Jul 30, 1977",3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2
968,3460,3460,Coty Wheeler,5' 6,135 lbs.,5' 6,Orthodox,"Oct 11, 1978",1.88,0.22,3.16,0.59,0.87,0.37,0.33,2.6
969,3463,3463,Alex White,6' 0,155 lbs.,6' 0,Southpaw,"Oct 22, 1988",3.76,0.42,3.07,0.6,0.92,0.28,0.71,0.5
970,3469,3469,Emily Whitmire,5' 5,115 lbs.,5' 5,Orthodox,"May 24, 1991",2.71,0.3,3.08,0.54,1.1,0.5,0.7,0.6
971,3471,3471,Adam Wieczorek,6' 5,250 lbs.,6' 5,Orthodox,"Feb 05, 1992",1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4
972,3477,3477,Mike Wilkinson,5' 7,145 lbs.,5' 7,Orthodox,"Sep 15, 1987",2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9
973,3479,3479,James Wilks,6' 1,170 lbs.,6' 1,Orthodox,"May 04, 1978",1.82,0.45,2.03,0.5,1.27,0.22,0.66,3.8
974,3483,3483,Patrick Williams,5' 8,135 lbs.,5' 8,Orthodox,"Sep 07, 1981",4.12,0.51,4.12,0.52,2.71,0.41,1.0,0.5
975,3490,3490,Chris Wilson,6' 1,170 lbs.,6' 1,Orthodox,"Jun 07, 1977",2.32,0.5,1.36,0.55,1.31,0.5,0.6,1.6
976,3494,3494,Matt Wiman,5' 10,155 lbs.,5' 10,Orthodox,"Sep 19, 1983",3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5
977,3495,3495,Eddie Wineland,5' 7,135 lbs.,5' 7,Orthodox,"Jun 26, 1984",3.4,0.29,3.66,0.69,0.34,0.33,0.86,0.1
978,3499,3499,Jason Witt,5' 10,170 lbs.,5' 10,Orthodox,"Nov 07, 1986",3.16,0.65,2.68,0.29,3.65,0.5,0.0,1.8
979,3506,3506,Nathaniel Wood,5' 6,140 lbs.,5' 6,Orthodox,"May 08, 1993",6.28,0.46,4.36,0.53,1.29,0.46,0.75,0.9
980,3508,3508,Tyron Woodley,5' 9,170 lbs.,5' 9,Orthodox,"Apr 07, 1982",2.33,0.48,2.72,0.55,1.08,0.4,0.87,0.4
981,3521,3521,Wu Yanan,5' 8,125 lbs.,5' 8,Orthodox,"Apr 18, 1996",4.51,0.45,4.82,0.51,0.61,0.22,0.66,0.3
982,3524,3524,Rani Yahya,5' 6,135 lbs.,5' 6,Orthodox,"Sep 12, 1984",1.57,0.37,1.7,0.5,2.89,0.33,0.24,2.0
983,3525,3525,Alexander Yakovlev,6' 3,155 lbs.,6' 3,Southpaw,"Jul 18, 1984",1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1
984,3535,3535,Petr Yan,5' 7,135 lbs.,5' 7,Switch,"Feb 11, 1993",5.99,0.52,3.55,0.62,2.14,0.66,0.9,0.1
985,3537,3537,Dongi Yang,5' 10,185 lbs.,5' 10,Southpaw,"Dec 07, 1984",3.55,0.51,3.21,0.63,1.7,0.41,0.61,0.5
986,3548,3548,Ashley Yoder,5' 7,115 lbs.,5' 7,Southpaw,"Oct 20, 1987",2.75,0.39,3.53,0.46,1.33,0.37,0.68,0.7
987,3550,3550,Sanghoon Yoo,6' 0,155 lbs.,6' 0,Orthodox,"Jan 18, 1990",5.0,0.66,7.27,0.27,1.0,1.0,0.75,1.0
988,3552,3552,Yoshiyuki Yoshida,5' 11,170 lbs.,5' 11,Southpaw,"May 10, 1974",0.85,0.36,3.67,0.36,1.41,0.28,0.25,2.8
989,3570,3570,Elizeu Zaleski dos Santos,5' 11,170 lbs.,5' 11,Orthodox,"Dec 11, 1986",4.05,0.39,3.07,0.59,0.57,0.17,0.52,0.5
990,3571,3571,Youssef Zalal,5' 10,145 lbs.,5' 10,Switch,"Sep 04, 1996",2.45,0.51,1.56,0.64,2.4,0.4,0.56,1.4
991,3574,3574,David Zawada,6' 0,170 lbs.,6' 0,Orthodox,"Aug 01, 1990",3.24,0.4,4.07,0.54,0.96,0.3,0.57,2.2
992,3578,3578,Zhang Lipeng,5' 11,155 lbs.,5' 11,Southpaw,"Mar 10, 1990",1.28,0.48,1.88,0.53,1.75,0.3,0.69,0.8
993,3580,3580,Zhang Weili,5' 4,115 lbs.,5' 4,Switch,"Aug 13, 1989",6.38,0.45,4.43,0.53,1.26,0.23,1.0,0.5
994,3586,3586,Cat Zingano,5' 6,145 lbs.,5' 6,Southpaw,"Jul 01, 1982",2.57,0.61,1.63,0.47,2.77,0.65,0.42,0.8
995,3591,3591,Zhang Tiequan,5' 8,155 lbs.,5' 8,Orthodox,"Jul 25, 1978",1.23,0.36,2.14,0.51,1.95,0.58,0.75,3.4
